Transaction ID,Customer ID,Amount (TRY),Timestamp,Payment Type,Shipping Type,Card Type (BIN),Shipping City,IS_FRAUD (Target)
11414,101,1816.8284770884122,2023-01-12 02:06:00,Bank Transfer,Pick-up,MasterCard,Antalya,0
11415,166,570.0166334908563,2023-01-22 14:17:00,Bank Transfer,Pick-up,Visa,Antalya,0
11416,186,1463.4701736642833,2023-01-12 00:42:00,Bank Transfer,Standard,Visa,Bursa,0
11417,111,1761.4116883190238,2023-01-04 05:55:00,Bank Transfer,Standard,MasterCard,Istanbul,0
11418,119,131.23079584623073,2023-01-30 01:30:00,Bank Transfer,Pick-up,Amex,Izmir,0
11419,104,825.4127802044704,2023-01-10 00:49:00,Bank Transfer,Standard,Visa,Bursa,0
11420,136,9950.168265726496,2023-01-20 05:03:00,Credit Card,Pick-up,Amex,Antalya,1
11421,137,6068.4709278075015,2023-01-21 04:33:00,Debit Card,Pick-up,Amex,Ankara,1
11422,193,571.1426280975109,2023-01-28 10:36:00,Credit Card,Express,MasterCard,Istanbul,0
11423,108,478.62043020522054,2023-01-27 23:51:00,Credit Card,Standard,Visa,Izmir,0
11424,197,1984.5945694918423,2023-01-13 05:37:00,Bank Transfer,Pick-up,Visa,Ankara,1
11425,152,1721.4026417197504,2023-01-14 15:07:00,Debit Card,Standard,Amex,Istanbul,0
11426,143,1171.9430363405343,2023-01-13 21:25:00,Credit Card,Express,Amex,Bursa,0
11427,198,198.95064273333918,2023-01-19 01:45:00,Bank Transfer,Express,MasterCard,Bursa,0
11428,185,796.0316309627391,2023-01-20 07:52:00,Bank Transfer,Standard,Amex,Istanbul,0
11429,123,767.0806190699643,2023-01-07 19:02:00,Debit Card,Standard,MasterCard,Izmir,0
11430,180,404.39142188345284,2023-01-27 20:10:00,Credit Card,Pick-up,Visa,Istanbul,0
11431,173,899.2398696707718,2023-01-16 12:46:00,Credit Card,Express,MasterCard,Ankara,0
11432,129,697.593762516616,2023-01-20 19:57:00,Credit Card,Express,Amex,Ankara,0
11433,158,716.517225709756,2023-01-05 00:38:00,Bank Transfer,Express,Visa,Bursa,0
11434,186,1491.1017876865194,2023-01-07 16:27:00,Debit Card,Standard,MasterCard,Istanbul,0
11435,195,485.3636017351328,2023-01-29 14:23:00,Debit Card,Pick-up,Visa,Bursa,0
11436,180,1301.626919767943,2023-01-09 15:46:00,Credit Card,Standard,MasterCard,Izmir,0
11437,180,1162.766766567823,2023-01-30 14:14:00,Bank Transfer,Standard,Amex,Ankara,0
11438,113,1157.780399058841,2023-01-09 20:00:00,Credit Card,Standard,Amex,Antalya,0
11439,108,1342.864324976463,2023-01-30 02:33:00,Debit Card,Pick-up,Visa,Antalya,0
11440,139,1119.344970581525,2023-01-26 21:32:00,Bank Transfer,Standard,Visa,Istanbul,0
11441,165,1764.54747395045,2023-01-05 13:19:00,Credit Card,Express,Visa,Istanbul,0
11442,124,1367.3811793030065,2023-01-29 01:08:00,Credit Card,Express,MasterCard,Antalya,0
11443,172,1116.578340174207,2023-01-14 07:18:00,Bank Transfer,Express,Amex,Istanbul,0
11444,121,1668.0380845609075,2023-01-22 11:16:00,Debit Card,Pick-up,Visa,Ankara,0
11445,103,7978.161525946828,2023-01-16 05:37:00,Bank Transfer,Standard,Visa,Izmir,1
11446,125,617.731283181099,2023-01-25 22:12:00,Credit Card,Pick-up,Visa,Izmir,0
11447,157,453.8350904443139,2023-01-29 18:39:00,Credit Card,Standard,MasterCard,Bursa,0
11448,128,347.0391820422237,2023-01-09 03:06:00,Credit Card,Express,Visa,Ankara,0
11449,197,1803.937664464898,2023-01-09 09:10:00,Credit Card,Standard,Visa,Istanbul,0
11450,186,1434.7640920062283,2023-01-29 09:42:00,Debit Card,Standard,MasterCard,Istanbul,0
11451,136,1877.8879544204256,2023-01-01 15:24:00,Debit Card,Standard,MasterCard,Bursa,0
11452,174,1226.419021144139,2023-01-19 09:18:00,Credit Card,Pick-up,Visa,Bursa,0
11453,169,973.1317189150794,2023-01-04 19:46:00,Debit Card,Standard,Visa,Istanbul,0
11454,117,166.4471534932342,2023-01-25 10:03:00,Debit Card,Standard,MasterCard,Istanbul,0
11455,184,8805.236027231991,2023-01-18 04:04:00,Debit Card,Standard,Amex,Ankara,1
11456,141,7675.8768989073305,2023-01-11 05:10:00,Credit Card,Pick-up,MasterCard,Bursa,1
11457,199,1980.9073424958617,2023-01-06 17:06:00,Bank Transfer,Pick-up,Amex,Ankara,0
11458,140,516.3596166753739,2023-01-09 04:21:00,Bank Transfer,Pick-up,Visa,Istanbul,0
11459,137,1084.9378428093298,2023-01-04 19:55:00,Bank Transfer,Standard,Visa,Antalya,0
11460,133,1319.3668034802417,2023-01-26 02:13:00,Credit Card,Express,Amex,Antalya,0
11461,116,1306.9527907475701,2023-01-12 18:52:00,Debit Card,Express,MasterCard,Istanbul,0
11462,136,1144.5224087493852,2023-01-23 06:52:00,Debit Card,Express,Visa,Bursa,0
11463,124,1565.0096201380898,2023-01-08 22:10:00,Credit Card,Standard,Amex,Antalya,0
11464,175,449.713358577292,2023-01-14 13:22:00,Credit Card,Express,MasterCard,Bursa,0
11465,186,1464.9730405351108,2023-01-07 07:35:00,Bank Transfer,Express,Amex,Antalya,0
11466,185,1258.482414294524,2023-01-17 00:07:00,Bank Transfer,Express,MasterCard,Bursa,0
11467,184,1797.346467999418,2023-01-15 05:10:00,Credit Card,Standard,MasterCard,Antalya,0
11468,126,1702.0291561154843,2023-01-30 22:49:00,Bank Transfer,Express,MasterCard,Bursa,0
11469,156,664.5367263084788,2023-01-06 22:11:00,Debit Card,Express,MasterCard,Ankara,0
11470,130,588.6627837015485,2023-01-26 17:18:00,Credit Card,Standard,Amex,Bursa,0
11471,105,1964.2239815122732,2023-01-16 13:23:00,Credit Card,Pick-up,Amex,Ankara,0
11472,190,1078.1671027847503,2023-01-30 15:14:00,Debit Card,Express,Amex,Ankara,0
11473,139,1817.5208796331517,2023-01-21 05:22:00,Debit Card,Pick-up,Amex,Istanbul,0
11474,197,369.5679963719403,2023-01-12 18:20:00,Debit Card,Express,Amex,Ankara,0
11475,111,1303.49688386034,2023-01-21 17:11:00,Bank Transfer,Standard,MasterCard,Izmir,0
11476,152,1629.227365353143,2023-01-08 19:59:00,Credit Card,Pick-up,Visa,Ankara,0
11477,170,1897.4207366935714,2023-01-27 13:00:00,Bank Transfer,Pick-up,Visa,Bursa,0
11478,109,707.8132749831958,2023-01-05 11:57:00,Debit Card,Pick-up,Amex,Ankara,0
11479,144,1463.7132813519024,2023-01-13 02:00:00,Bank Transfer,Pick-up,Amex,Bursa,0
11480,116,1100.6853676272572,2023-01-05 11:50:00,Debit Card,Express,Visa,Bursa,0
11481,125,168.226405829613,2023-01-02 10:22:00,Bank Transfer,Express,MasterCard,Izmir,0
11482,184,9037.052462798205,2023-01-30 02:38:00,Bank Transfer,Pick-up,Amex,Ankara,1
11483,191,1395.6882885637947,2023-01-14 19:20:00,Debit Card,Express,MasterCard,Ankara,0
11484,161,1864.6832694507473,2023-01-25 00:21:00,Bank Transfer,Pick-up,Visa,Antalya,0
11485,145,1019.7592700294962,2023-01-10 22:28:00,Credit Card,Pick-up,Visa,Antalya,0
11486,163,498.9892953855036,2023-01-19 01:47:00,Bank Transfer,Standard,Amex,Istanbul,0
11487,101,136.89945572492434,2023-01-22 08:00:00,Bank Transfer,Pick-up,MasterCard,Bursa,0
11488,153,860.502264037516,2023-01-25 08:41:00,Credit Card,Express,Amex,Izmir,0
11489,164,4136.371913348016,2023-01-07 03:46:00,Debit Card,Pick-up,Visa,Antalya,1
11490,150,1534.1221967465574,2023-01-07 19:57:00,Credit Card,Standard,MasterCard,Ankara,0
11491,152,4797.456836461284,2023-01-27 05:19:00,Bank Transfer,Express,Amex,Istanbul,1
11492,135,1900.6888328139457,2023-01-26 13:44:00,Debit Card,Standard,Amex,Izmir,0
11493,125,1926.5048958261793,2023-01-23 23:13:00,Bank Transfer,Standard,Amex,Ankara,0
11494,128,1260.7717509245308,2023-01-23 06:48:00,Bank Transfer,Pick-up,Visa,Ankara,0
11495,120,1860.8875596790217,2023-01-20 12:32:00,Credit Card,Standard,Amex,Bursa,0
11496,110,9931.798591998646,2023-01-19 04:19:00,Credit Card,Standard,MasterCard,Bursa,1
11497,139,1116.3762999014962,2023-01-24 22:17:00,Debit Card,Express,Amex,Antalya,0
11498,110,401.6004740744173,2023-01-21 21:03:00,Debit Card,Standard,Visa,Antalya,0
11499,135,944.2659898519879,2023-01-03 17:17:00,Debit Card,Pick-up,Amex,Ankara,0
11500,158,1143.7052035571044,2023-01-03 00:56:00,Bank Transfer,Pick-up,Visa,Ankara,0
11501,138,1734.7250824332698,2023-01-26 10:30:00,Credit Card,Pick-up,Visa,Antalya,0
11502,198,988.6000842445466,2023-01-11 01:46:00,Credit Card,Standard,MasterCard,Antalya,0
11503,153,1800.4656117220154,2023-01-21 00:05:00,Credit Card,Express,MasterCard,Ankara,0
11504,197,1364.9805090957643,2023-01-10 22:38:00,Debit Card,Pick-up,Amex,Izmir,0
11505,154,317.1481729546592,2023-01-19 01:46:00,Credit Card,Standard,Visa,Ankara,0
11506,123,1990.2136701839313,2023-01-20 05:12:00,Credit Card,Pick-up,Visa,Izmir,0
11507,121,1078.1036884701296,2023-01-27 16:17:00,Credit Card,Pick-up,MasterCard,Izmir,0
11508,168,814.1236779977038,2023-01-19 22:41:00,Debit Card,Express,MasterCard,Ankara,0
11509,155,1335.2718407155767,2023-01-20 12:11:00,Credit Card,Pick-up,Amex,Istanbul,0
11510,132,262.3419622630262,2023-01-27 14:48:00,Debit Card,Express,Visa,Antalya,0
11511,135,1291.250361169041,2023-01-13 22:10:00,Credit Card,Standard,MasterCard,Bursa,0
11512,119,1021.5602009735823,2023-01-01 17:59:00,Credit Card,Pick-up,Amex,Ankara,0
11513,182,843.014436497237,2023-01-21 17:30:00,Credit Card,Standard,Visa,Izmir,0
11514,198,1908.3890412988533,2023-01-15 07:10:00,Debit Card,Standard,Visa,Ankara,0
11515,180,1068.9524476275037,2023-01-22 11:51:00,Debit Card,Standard,MasterCard,Antalya,0
11516,161,477.2790849663799,2023-01-11 15:27:00,Credit Card,Pick-up,Amex,Izmir,0
11517,197,944.9787847857324,2023-01-09 20:35:00,Bank Transfer,Express,MasterCard,Bursa,0
11518,172,1842.8054389167116,2023-01-06 00:35:00,Debit Card,Pick-up,Amex,Bursa,0
11519,125,393.3861690946596,2023-01-12 22:37:00,Debit Card,Standard,Visa,Bursa,0
11520,165,467.21622544206195,2023-01-15 21:53:00,Credit Card,Express,Amex,Istanbul,0
11521,172,75.40765712631331,2023-01-02 09:51:00,Bank Transfer,Standard,Amex,Izmir,0
11522,172,77.670596321746,2023-01-29 16:02:00,Credit Card,Express,Amex,Izmir,0
11523,139,1667.3136725690995,2023-01-30 01:43:00,Debit Card,Pick-up,Amex,Istanbul,0
11524,116,1477.6390833437638,2023-01-10 22:07:00,Debit Card,Express,Amex,Izmir,0
11525,100,742.3300600813186,2023-01-27 20:39:00,Credit Card,Pick-up,MasterCard,Istanbul,0
11526,188,1411.7067565937668,2023-01-23 09:10:00,Credit Card,Standard,Amex,Ankara,0
11527,160,820.6515563044419,2023-01-14 05:17:00,Bank Transfer,Express,Amex,Antalya,0
11528,142,1908.1487521957636,2023-01-19 18:52:00,Bank Transfer,Standard,Visa,Bursa,0
11529,141,1935.752728780768,2023-01-03 07:40:00,Debit Card,Express,Amex,Istanbul,0
11530,124,815.9478628282196,2023-01-29 05:24:00,Bank Transfer,Pick-up,Visa,Istanbul,0
11531,138,11110.836453215994,2023-01-01 03:01:00,Bank Transfer,Express,MasterCard,Istanbul,1
11532,134,10086.297337784434,2023-01-18 02:45:00,Debit Card,Express,MasterCard,Ankara,1
11533,102,654.4998774849892,2023-01-14 09:21:00,Debit Card,Pick-up,Amex,Istanbul,0
11534,143,502.47766635715664,2023-01-30 04:49:00,Debit Card,Pick-up,MasterCard,Antalya,0
11535,150,6110.342082478109,2023-01-15 05:25:00,Debit Card,Pick-up,Amex,Antalya,1
11536,193,1573.630239198092,2023-01-25 04:06:00,Credit Card,Express,MasterCard,Bursa,0
11537,197,1922.3271802210536,2023-01-23 07:13:00,Debit Card,Standard,Amex,Ankara,0
11538,111,1538.9791842898164,2023-01-03 23:10:00,Debit Card,Express,Amex,Antalya,0
11539,118,1717.6536207858214,2023-01-30 17:34:00,Debit Card,Express,Visa,Izmir,0
11540,143,7939.239016795733,2023-01-04 05:03:00,Bank Transfer,Standard,Visa,Izmir,1
11541,158,1679.0452701421455,2023-01-28 16:44:00,Debit Card,Pick-up,Visa,Izmir,0
11542,148,1579.6206731066645,2023-01-21 16:49:00,Credit Card,Express,Visa,Istanbul,0
11543,160,785.1218067562462,2023-01-24 23:52:00,Credit Card,Standard,Amex,Istanbul,0
11544,116,1126.3810891354062,2023-01-03 15:06:00,Debit Card,Pick-up,MasterCard,Izmir,0
11545,173,1619.268587879905,2023-01-16 00:50:00,Credit Card,Pick-up,Amex,Bursa,0
11546,156,139.81063167041492,2023-01-20 22:26:00,Bank Transfer,Express,Visa,Bursa,0
11547,154,1625.7546005938684,2023-01-07 09:10:00,Debit Card,Pick-up,Visa,Istanbul,0
11548,146,396.8818418955957,2023-01-27 12:36:00,Credit Card,Pick-up,MasterCard,Izmir,0
11549,111,1053.633053386806,2023-01-28 09:29:00,Credit Card,Standard,Visa,Bursa,0
11550,161,1626.1371071340784,2023-01-28 13:01:00,Debit Card,Standard,Amex,Istanbul,0
11551,179,544.9511024055549,2023-01-21 15:09:00,Credit Card,Pick-up,Amex,Izmir,0
11552,187,529.3245066469983,2023-01-11 08:12:00,Debit Card,Standard,Amex,Ankara,0
11553,182,835.3905770013912,2023-01-07 16:43:00,Credit Card,Pick-up,Amex,Izmir,0
11554,107,1794.5534552763875,2023-01-07 21:43:00,Bank Transfer,Express,Amex,Izmir,0
11555,194,50.863423802555374,2023-01-15 14:42:00,Credit Card,Standard,MasterCard,Antalya,0
11556,120,1807.697038451773,2023-01-05 18:29:00,Credit Card,Pick-up,Amex,Antalya,0
11557,180,349.92369805113515,2023-01-29 01:57:00,Debit Card,Pick-up,Visa,Ankara,0
11558,186,1980.66843333159,2023-01-30 17:53:00,Credit Card,Standard,Visa,Ankara,0
11559,179,1911.9516364250128,2023-01-15 12:38:00,Debit Card,Standard,Visa,Izmir,0
11560,169,1014.6166197030025,2023-01-20 16:59:00,Bank Transfer,Express,Visa,Bursa,0
11561,171,1049.804483234625,2023-01-30 19:39:00,Debit Card,Pick-up,MasterCard,Ankara,0
11562,124,6404.75806118537,2023-01-18 03:14:00,Debit Card,Express,Visa,Izmir,1
11563,181,1289.115109036069,2023-01-13 06:56:00,Credit Card,Express,MasterCard,Istanbul,0
11564,188,226.90731935811553,2023-01-03 01:22:00,Bank Transfer,Express,Visa,Antalya,0
11565,111,113.60499926605469,2023-01-10 14:51:00,Debit Card,Standard,MasterCard,Bursa,0
11566,114,162.52071041100277,2023-01-04 16:16:00,Credit Card,Express,MasterCard,Izmir,0
11567,158,916.512431020953,2023-01-11 05:45:00,Credit Card,Standard,MasterCard,Istanbul,0
11568,125,587.3184814779926,2023-01-04 23:30:00,Debit Card,Standard,Visa,Antalya,0
11569,125,1262.9771466234379,2023-01-10 16:01:00,Credit Card,Express,MasterCard,Istanbul,0
11570,146,1985.262464280819,2023-01-23 20:14:00,Debit Card,Express,Amex,Izmir,0
11571,131,803.3301874991085,2023-01-04 21:22:00,Debit Card,Pick-up,Amex,Ankara,0
11572,109,1168.990445503801,2023-01-13 04:55:00,Debit Card,Express,Visa,Antalya,0
11573,115,860.4275970193042,2023-01-14 05:03:00,Bank Transfer,Pick-up,Amex,Istanbul,0
11574,170,11023.069413828749,2023-01-12 05:37:00,Debit Card,Express,Amex,Ankara,1
11575,116,1809.3609867513644,2023-01-13 07:50:00,Credit Card,Express,Amex,Bursa,0
11576,122,1760.843443800257,2023-01-30 03:39:00,Bank Transfer,Express,Visa,Izmir,0
11577,125,1950.0258654245524,2023-01-16 20:37:00,Credit Card,Express,Visa,Izmir,0
11578,184,103.66241102380982,2023-01-11 09:57:00,Bank Transfer,Pick-up,Amex,Antalya,0
11579,185,1687.6415161837854,2023-01-28 09:19:00,Bank Transfer,Pick-up,Visa,Istanbul,0
11580,106,1515.955737426232,2023-01-17 00:27:00,Bank Transfer,Express,MasterCard,Bursa,0
11581,113,495.9540983307113,2023-01-15 12:43:00,Bank Transfer,Express,Amex,Antalya,0
11582,178,1914.8241821056788,2023-01-07 03:56:00,Credit Card,Pick-up,Visa,Antalya,0
11583,106,338.94696004839363,2023-01-03 00:07:00,Debit Card,Standard,Visa,Istanbul,0
11584,108,8905.093122767325,2023-01-30 04:02:00,Credit Card,Standard,Amex,Bursa,1
11585,147,488.53592279102935,2023-01-26 14:14:00,Debit Card,Standard,Visa,Istanbul,0
11586,171,5771.23196741922,2023-01-26 03:48:00,Credit Card,Pick-up,Amex,Izmir,1
11587,158,1452.3617990419095,2023-01-02 23:21:00,Bank Transfer,Pick-up,Visa,Ankara,0
11588,186,1148.483051964441,2023-01-20 23:16:00,Bank Transfer,Standard,MasterCard,Izmir,0
11589,192,883.6285710898178,2023-01-05 04:40:00,Debit Card,Standard,Amex,Izmir,0
11590,181,686.359940317375,2023-01-08 03:44:00,Debit Card,Express,MasterCard,Antalya,0
11591,194,1687.3363286321412,2023-01-22 01:41:00,Credit Card,Pick-up,Amex,Izmir,0
11592,193,330.43798311388673,2023-01-04 07:18:00,Debit Card,Pick-up,Visa,Bursa,0
11593,138,888.7006092331101,2023-01-12 19:30:00,Credit Card,Standard,MasterCard,Izmir,0
11594,198,1812.3272649615271,2023-01-22 23:38:00,Debit Card,Standard,Visa,Bursa,0
11595,117,1699.406623396937,2023-01-27 05:42:00,Debit Card,Pick-up,Amex,Istanbul,0
11596,158,831.8364368224411,2023-01-01 22:55:00,Debit Card,Express,Amex,Antalya,0
11597,116,1538.061309022551,2023-01-24 13:49:00,Bank Transfer,Standard,Amex,Bursa,0
11598,113,1655.1636198822755,2023-01-16 08:12:00,Bank Transfer,Pick-up,Amex,Izmir,0
11599,130,1783.330476807078,2023-01-01 08:10:00,Credit Card,Pick-up,Amex,Antalya,0
11600,123,1111.7862496459945,2023-01-03 14:09:00,Debit Card,Express,MasterCard,Antalya,0
11601,198,2905.707940968581,2023-01-05 03:34:00,Credit Card,Express,Amex,Bursa,1
11602,159,547.8526991826667,2023-01-14 16:00:00,Debit Card,Standard,Visa,Bursa,0
11603,144,626.6046143811282,2023-01-13 17:24:00,Bank Transfer,Standard,MasterCard,Ankara,0
11604,197,1207.9148375787502,2023-01-22 18:14:00,Bank Transfer,Standard,Visa,Ankara,0
11605,102,113.97876705078646,2023-01-15 20:38:00,Debit Card,Pick-up,Amex,Antalya,0
11606,136,1290.2828141209382,2023-01-25 01:30:00,Debit Card,Standard,Visa,Ankara,0
11607,142,760.4907649350524,2023-01-15 18:52:00,Bank Transfer,Pick-up,MasterCard,Izmir,0
11608,139,625.7215148548022,2023-01-25 19:55:00,Bank Transfer,Standard,MasterCard,Istanbul,0
11609,189,1765.0183129198465,2023-01-27 15:13:00,Credit Card,Express,MasterCard,Antalya,0
11610,154,947.004671382558,2023-01-03 04:39:00,Bank Transfer,Express,Visa,Istanbul,0
11611,186,235.35343878875094,2023-01-23 15:46:00,Debit Card,Pick-up,MasterCard,Ankara,0
11612,138,1662.1561976511816,2023-01-21 09:11:00,Credit Card,Express,Visa,Bursa,0
11613,114,142.90045200118786,2023-01-26 21:38:00,Debit Card,Pick-up,Amex,Antalya,0
11614,103,1467.1609871279834,2023-01-12 20:25:00,Credit Card,Pick-up,Amex,Ankara,0
11615,192,1559.117132452797,2023-01-16 00:38:00,Debit Card,Express,Visa,Izmir,0
11616,185,737.5750815612735,2023-01-01 17:53:00,Bank Transfer,Pick-up,MasterCard,Antalya,0
11617,124,1658.336319741684,2023-01-14 00:51:00,Debit Card,Express,Visa,Antalya,0
11618,112,6835.4971528082315,2023-01-25 05:01:00,Credit Card,Standard,Visa,Bursa,1
11619,181,953.4226238819538,2023-01-30 09:30:00,Debit Card,Standard,Visa,Antalya,0
11620,132,138.53639886395047,2023-01-21 08:40:00,Credit Card,Express,Amex,Bursa,0
11621,115,615.5569276153665,2023-01-04 00:20:00,Debit Card,Express,Visa,Ankara,0
11622,141,1865.4694432263345,2023-01-25 06:04:00,Bank Transfer,Express,Amex,Izmir,0
11623,165,814.056728402825,2023-01-12 05:44:00,Bank Transfer,Express,Visa,Izmir,0
11624,154,1116.0660150856982,2023-01-29 06:54:00,Debit Card,Standard,Amex,Antalya,0
11625,198,1087.442274019291,2023-01-02 19:00:00,Debit Card,Pick-up,Visa,Antalya,0
11626,141,1201.340625154252,2023-01-28 19:05:00,Debit Card,Pick-up,Visa,Ankara,0
11627,133,169.5953635044011,2023-01-21 02:47:00,Credit Card,Standard,MasterCard,Bursa,0
11628,129,756.2436968575201,2023-01-02 11:59:00,Debit Card,Pick-up,MasterCard,Izmir,0
11629,112,1460.1001340709806,2023-01-10 15:40:00,Debit Card,Standard,Visa,Bursa,0
11630,112,441.09248959231667,2023-01-08 22:40:00,Credit Card,Pick-up,Visa,Ankara,0
11631,117,446.9778362154029,2023-01-11 04:38:00,Bank Transfer,Express,Visa,Izmir,0
11632,131,69.67668304359822,2023-01-09 08:21:00,Debit Card,Express,Visa,Izmir,0
11633,195,903.089756886009,2023-01-05 16:52:00,Debit Card,Express,MasterCard,Istanbul,0
11634,198,11470.889624761634,2023-01-02 02:07:00,Bank Transfer,Standard,Amex,Ankara,1
11635,138,151.20683999525258,2023-01-06 16:59:00,Bank Transfer,Standard,Visa,Ankara,0
11636,145,422.6814835172051,2023-01-17 07:04:00,Credit Card,Pick-up,MasterCard,Istanbul,0
11637,128,654.6648497683724,2023-01-21 23:52:00,Debit Card,Pick-up,Visa,Bursa,0
11638,161,1476.863236300215,2023-01-30 12:01:00,Debit Card,Pick-up,Visa,Istanbul,0
11639,192,1299.2394059650437,2023-01-06 21:28:00,Credit Card,Standard,Amex,Ankara,0
11640,161,861.0906139346173,2023-01-25 06:29:00,Bank Transfer,Pick-up,Visa,Bursa,0
11641,156,1530.1844315538326,2023-01-28 17:32:00,Credit Card,Express,Visa,Izmir,0
11642,115,1238.7804727309588,2023-01-14 04:21:00,Bank Transfer,Pick-up,Amex,Istanbul,0
11643,155,11638.921984954277,2023-01-01 02:01:00,Credit Card,Express,Amex,Bursa,1
11644,109,1645.1521608204514,2023-01-16 14:04:00,Bank Transfer,Standard,Amex,Bursa,0
11645,129,542.9865318739411,2023-01-30 04:58:00,Credit Card,Express,Amex,Bursa,0
11646,124,579.3052263866904,2023-01-13 13:01:00,Bank Transfer,Express,MasterCard,Istanbul,0
11647,183,294.44512779515196,2023-01-03 00:01:00,Bank Transfer,Express,MasterCard,Izmir,0
11648,104,707.0812151490402,2023-01-21 17:43:00,Bank Transfer,Standard,MasterCard,Bursa,0
11649,164,1999.1106415022339,2023-01-04 21:42:00,Bank Transfer,Standard,Visa,Istanbul,0
11650,193,841.2147787993689,2023-01-01 22:58:00,Bank Transfer,Standard,Amex,Ankara,0
11651,148,479.95244764375747,2023-01-13 05:52:00,Debit Card,Standard,Amex,Istanbul,0
11652,102,1536.8416247273283,2023-01-20 15:51:00,Bank Transfer,Pick-up,MasterCard,Istanbul,0
11653,144,1107.8184567521794,2023-01-04 22:10:00,Debit Card,Standard,Visa,Istanbul,0
11654,113,341.72282657755744,2023-01-30 07:44:00,Bank Transfer,Express,Visa,Bursa,0
11655,129,792.3448782636882,2023-01-05 21:16:00,Debit Card,Standard,Visa,Istanbul,0
11656,167,5557.6820988969475,2023-01-28 02:15:00,Debit Card,Pick-up,MasterCard,Ankara,1
11657,117,1519.9679161099764,2023-01-16 14:59:00,Credit Card,Pick-up,Visa,Bursa,0
11658,161,90.3091693392137,2023-01-26 16:56:00,Bank Transfer,Pick-up,Visa,Ankara,0
11659,136,574.5883112567054,2023-01-04 04:43:00,Credit Card,Express,Visa,Antalya,0
11660,124,6859.956108732437,2023-01-20 02:53:00,Credit Card,Standard,Amex,Istanbul,1
11661,147,574.2511477830445,2023-01-14 20:17:00,Bank Transfer,Standard,MasterCard,Bursa,0
11662,164,1275.4463924670479,2023-01-09 18:32:00,Credit Card,Standard,Amex,Bursa,0
11663,152,989.6415845855024,2023-01-22 06:07:00,Bank Transfer,Express,Amex,Istanbul,0
11664,178,755.3349969761822,2023-01-19 06:57:00,Credit Card,Express,MasterCard,Izmir,0
11665,172,12310.320916841436,2023-01-01 03:40:00,Bank Transfer,Pick-up,Amex,Izmir,1
11666,114,1282.7110234135919,2023-01-04 08:18:00,Bank Transfer,Pick-up,Visa,Ankara,0
11667,148,1964.6816740783872,2023-01-06 03:29:00,Bank Transfer,Standard,Visa,Istanbul,1
11668,187,1142.1788100146211,2023-01-04 21:38:00,Debit Card,Express,Visa,Istanbul,0
11669,167,1572.427113741757,2023-01-20 01:44:00,Credit Card,Express,Visa,Antalya,0
11670,111,1431.5549101109548,2023-01-30 14:24:00,Debit Card,Standard,MasterCard,Izmir,0
11671,158,385.5739971257558,2023-01-26 22:24:00,Credit Card,Standard,Amex,Izmir,0
11672,136,1946.2189981282015,2023-01-13 16:15:00,Credit Card,Pick-up,Amex,Istanbul,0
11673,160,925.1866092058816,2023-01-17 20:59:00,Credit Card,Pick-up,Visa,Ankara,0
11674,142,360.09875729350955,2023-01-02 00:22:00,Debit Card,Pick-up,Visa,Istanbul,0
11675,169,401.3817205498884,2023-01-12 01:05:00,Credit Card,Standard,Amex,Ankara,0
11676,138,241.55823476870697,2023-01-18 07:20:00,Debit Card,Standard,MasterCard,Izmir,0
11677,155,1616.8603114481218,2023-01-12 06:52:00,Bank Transfer,Pick-up,Amex,Antalya,0
11678,162,287.9594639276049,2023-01-29 11:24:00,Credit Card,Pick-up,Visa,Bursa,0
11679,145,293.99425142640655,2023-01-29 04:21:00,Credit Card,Express,Visa,Izmir,0
11680,187,11063.478080811634,2023-01-25 05:36:00,Bank Transfer,Express,MasterCard,Ankara,1
11681,110,721.9779646727413,2023-01-04 23:53:00,Bank Transfer,Pick-up,Amex,Istanbul,0
11682,161,110.17291340074128,2023-01-28 18:45:00,Credit Card,Pick-up,MasterCard,Izmir,0
11683,176,151.1958340609012,2023-01-10 20:15:00,Bank Transfer,Express,MasterCard,Antalya,0
11684,197,327.2323710725963,2023-01-05 07:11:00,Debit Card,Pick-up,Visa,Ankara,0
11685,124,466.1170285525946,2023-01-13 10:18:00,Debit Card,Express,Amex,Istanbul,0
11686,170,1347.0350787648904,2023-01-14 04:22:00,Credit Card,Express,Visa,Bursa,0
11687,151,356.78624600356505,2023-01-11 03:42:00,Debit Card,Express,Amex,Ankara,0
11688,103,281.8050627952904,2023-01-01 16:41:00,Debit Card,Standard,Visa,Istanbul,0
11689,158,1541.2023258787444,2023-01-30 20:40:00,Credit Card,Standard,Visa,Bursa,0
11690,171,1358.5578035268331,2023-01-17 04:03:00,Bank Transfer,Pick-up,Amex,Istanbul,0
11691,119,898.8822318377106,2023-01-15 21:15:00,Credit Card,Express,Amex,Bursa,0
11692,192,1121.1540543862027,2023-01-19 21:43:00,Debit Card,Standard,Visa,Bursa,0
11693,162,658.368839636516,2023-01-26 20:44:00,Credit Card,Pick-up,Amex,Bursa,0
11694,153,990.8758194589533,2023-01-21 20:24:00,Credit Card,Pick-up,Visa,Istanbul,0
11695,173,6722.013129059593,2023-01-22 02:14:00,Debit Card,Pick-up,Amex,Bursa,1
11696,197,805.112678797287,2023-01-01 08:35:00,Debit Card,Pick-up,Visa,Ankara,0
11697,156,1817.8158108107175,2023-01-01 19:51:00,Credit Card,Pick-up,Visa,Antalya,0
